ticker,date,open,high,low,close,adj_close,volume,dividends,stock_splits
NVDA,2020-08-12,10.990750312805176,11.467000007629395,10.958250045776367,11.440250396728516,11.401389122009277,464412000,0.0,0.0
NVDA,2020-08-13,11.545999526977539,11.721750259399414,11.35575008392334,11.442999839782715,11.404129028320312,374460000,0.0,0.0
NVDA,2020-08-14,11.529999732971191,11.704750061035156,11.440500259399414,11.564000129699707,11.5247163772583,366436000,0.0,0.0
NVDA,2020-08-17,11.851249694824219,12.409749984741211,11.81725025177002,12.336999893188477,12.29509449005127,621300000,0.0,0.0
NVDA,2020-08-18,12.449999809265137,12.496000289916992,12.086250305175781,12.260749816894531,12.219099998474121,503448000,0.0,0.0
NVDA,2020-08-19,12.296500205993652,12.3149995803833,12.097999572753906,12.138500213623047,12.09726619720459,622624000,0.0,0.0
NVDA,2020-08-20,11.975000381469727,12.375,11.87874984741211,12.140999794006348,12.099756240844727,921388000,0.0,0.0
NVDA,2020-08-21,12.201749801635742,12.80875015258789,12.195249557495117,12.683500289916992,12.640414237976074,999868000,0.0,0.0
NVDA,2020-08-24,12.883749961853027,12.912500381469727,12.507499694824219,12.720250129699707,12.67703914642334,490564000,0.0,0.0
NVDA,2020-08-25,12.630749702453613,12.761249542236328,12.573749542236328,12.75,12.706689834594727,289076000,0.0,0.0
NVDA,2020-08-26,12.799249649047852,12.868499755859375,12.677749633789062,12.77299976348877,12.729607582092285,321244000,0.0,0.0
NVDA,2020-08-27,12.781499862670898,12.850000381469727,12.566499710083008,12.628250122070312,12.58535385131836,317604000,0.0,0.0
NVDA,2020-08-28,12.675000190734863,13.14799976348877,12.642499923706055,13.147749900817871,13.10308837890625,537160000,0.0,0.0
NVDA,2020-08-31,13.18274974822998,13.574999809265137,13.037750244140625,13.374500274658203,13.32906723022461,500840000,0.0,0.0
NVDA,2020-09-01,13.479999542236328,13.993749618530273,13.43649959564209,13.821000099182129,13.778173446655273,511316000,0.004,0.0
NVDA,2020-09-02,14.703749656677246,14.726750373840332,13.899999618530273,14.346500396728516,14.302042007446289,874012000,0.0,0.0
NVDA,2020-09-03,13.828749656677246,13.884499549865723,12.87874984741211,13.01550006866455,12.975167274475098,945128000,0.0,0.0
NVDA,2020-09-04,12.7837495803833,13.175000190734863,11.704750061035156,12.6225004196167,12.58338737487793,1463684000,0.0,0.0
NVDA,2020-09-08,11.73449993133545,12.550000190734863,11.70425033569336,11.913000106811523,11.876083374023438,795728000,0.0,0.0
NVDA,2020-09-09,12.399999618530273,12.809249877929688,12.231749534606934,12.71500015258789,12.67559814453125,736200000,0.0,0.0
NVDA,2020-09-10,12.989250183105469,13.065250396728516,12.166999816894531,12.311750411987305,12.273600578308105,698684000,0.0,0.0
NVDA,2020-09-11,12.48550033569336,12.65250015258789,11.895750045776367,12.16450023651123,12.12680435180664,636928000,0.0,0.0
NVDA,2020-09-14,13.081000328063965,13.3149995803833,12.631250381469727,12.872249603271484,12.83236026763916,1201744000,0.0,0.0
NVDA,2020-09-15,13.279999732971191,13.298749923706055,12.827750205993652,12.991000175476074,12.950743675231934,727556000,0.0,0.0
NVDA,2020-09-16,12.957249641418457,13.09274959564209,12.513750076293945,12.51449966430664,12.47571849822998,556384000,0.0,0.0
NVDA,2020-09-17,12.13224983215332,12.589750289916992,12.034749984741211,12.463500022888184,12.424877166748047,792512000,0.0,0.0
NVDA,2020-09-18,12.59375,12.632499694824219,11.988750457763672,12.189249992370605,12.151476860046387,698460000,0.0,0.0
NVDA,2020-09-21,11.925000190734863,12.522500038146973,11.904500007629395,12.517250061035156,12.478462219238281,721044000,0.0,0.0
NVDA,2020-09-22,12.574999809265137,12.64799976348877,12.155500411987305,12.637749671936035,12.598588943481445,646452000,0.0,0.0
NVDA,2020-09-23,12.575499534606934,12.72700023651123,12.07925033569336,12.123749732971191,12.086180686950684,647012000,0.0,0.0
NVDA,2020-09-24,12.072250366210938,12.569499969482422,12.013999938964844,12.347999572753906,12.309737205505371,731240000,0.0,0.0
NVDA,2020-09-25,12.447500228881836,12.883500099182129,12.245750427246094,12.873749732971191,12.833854675292969,588016000,0.0,0.0
NVDA,2020-09-28,13.040249824523926,13.051750183105469,12.75,13.03499984741211,12.994606971740723,573808000,0.0,0.0
NVDA,2020-09-29,12.9375,13.442749977111816,12.933250427246094,13.225749969482422,13.184765815734863,621460000,0.0,0.0
NVDA,2020-09-30,13.157500267028809,13.6225004196167,13.150250434875488,13.530500411987305,13.488574981689453,689184000,0.0,0.0
NVDA,2020-10-01,13.758000373840332,13.762749671936035,13.460749626159668,13.614500045776367,13.572310447692871,525004000,0.0,0.0
NVDA,2020-10-02,13.225000381469727,13.519499778747559,13.050999641418457,13.062250137329102,13.021774291992188,552496000,0.0,0.0
NVDA,2020-10-05,13.236000061035156,13.64424991607666,13.222749710083008,13.642499923706055,13.600223541259766,479820000,0.0,0.0
NVDA,2020-10-06,13.829999923706055,14.142000198364258,13.664999961853027,13.736499786376953,13.693933486938477,784420000,0.0,0.0
NVDA,2020-10-07,13.999750137329102,14.119250297546387,13.863499641418457,13.96399974822998,13.92072868347168,418084000,0.0,0.0
NVDA,2020-10-08,14.074999809265137,14.084500312805176,13.758000373840332,13.838749885559082,13.795865058898926,378900000,0.0,0.0
NVDA,2020-10-09,13.767000198364258,13.824250221252441,13.660750389099121,13.762749671936035,13.72010326385498,346892000,0.0,0.0
NVDA,2020-10-12,13.989500045776367,14.347000122070312,13.912500381469727,14.22599983215332,14.181917190551758,434744000,0.0,0.0
NVDA,2020-10-13,14.296500205993652,14.34850025177002,14.018750190734863,14.248250007629395,14.204099655151367,344604000,0.0,0.0
NVDA,2020-10-14,14.290499687194824,14.34274959564209,13.960000038146973,14.095250129699707,14.051573753356934,276100000,0.0,0.0
NVDA,2020-10-15,13.810750007629395,14.005749702453613,13.767749786376953,13.970000267028809,13.926709175109863,267224000,0.0,0.0
NVDA,2020-10-16,14.036749839782715,14.121500015258789,13.792499542236328,13.81149959564209,13.76870059967041,242392000,0.0,0.0
NVDA,2020-10-19,13.902999877929688,13.983499526977539,13.406749725341797,13.497750282287598,13.455923080444336,298068000,0.0,0.0
NVDA,2020-10-20,13.583499908447266,13.799750328063965,13.506999969482422,13.645500183105469,13.603215217590332,229212000,0.0,0.0
NVDA,2020-10-21,13.625,13.791500091552734,13.477499961853027,13.524749755859375,13.48283863067627,219596000,0.0,0.0
NVDA,2020-10-22,13.522500038146973,13.611749649047852,13.231749534606934,13.361000061035156,13.319594383239746,290480000,0.0,0.0
NVDA,2020-10-23,13.449999809265137,13.593250274658203,13.291250228881836,13.590250015258789,13.548135757446289,233484000,0.0,0.0
NVDA,2020-10-26,13.427000045776367,13.692749977111816,13.03849983215332,13.141249656677246,13.100529670715332,336896000,0.0,0.0
NVDA,2020-10-27,13.305999755859375,13.442000389099121,13.191499710083008,13.396750450134277,13.355237007141113,250520000,0.0,0.0
NVDA,2020-10-28,13.197999954223633,13.260000228881836,12.609000205993652,12.626999855041504,12.587872505187988,376520000,0.0,0.0
NVDA,2020-10-29,12.838500022888184,13.192749977111816,12.75,13.02400016784668,12.983640670776367,320080000,0.0,0.0
NVDA,2020-10-30,12.850000381469727,12.93649959564209,12.300000190734863,12.534000396728516,12.495160102844238,416820000,0.0,0.0
NVDA,2020-11-02,12.657750129699707,12.836750030517578,12.395000457763672,12.580750465393066,12.541766166687012,299652000,0.0,0.0
NVDA,2020-11-03,12.708499908447266,13.104999542236328,12.602749824523926,13.019499778747559,12.979153633117676,272900000,0.0,0.0
NVDA,2020-11-04,13.389249801635742,13.827500343322754,13.336999893188477,13.794249534606934,13.75150203704834,410228000,0.0,0.0
NVDA,2020-11-05,14.162500381469727,14.33899974822998,13.991000175476074,14.15999984741211,14.116120338439941,319028000,0.0,0.0
NVDA,2020-11-06,14.109749794006348,14.588749885559082,13.895000457763672,14.562000274658203,14.516874313354492,383348000,0.0,0.0
NVDA,2020-11-09,14.552499771118164,14.691499710083008,13.610750198364258,13.630749702453613,13.588510513305664,582976000,0.0,0.0
NVDA,2020-11-10,13.606499671936035,13.606499671936035,12.628250122070312,12.770000457763672,12.730427742004395,644068000,0.0,0.0
NVDA,2020-11-11,13.053750038146973,13.4350004196167,12.948249816894531,13.418000221252441,13.376420021057129,404744000,0.0,0.0
NVDA,2020-11-12,13.479000091552734,13.765999794006348,13.315999984741211,13.45674991607666,13.415047645568848,365812000,0.0,0.0
NVDA,2020-11-13,13.627249717712402,13.668749809265137,13.059249877929688,13.29699993133545,13.255794525146484,346312000,0.0,0.0
NVDA,2020-11-16,13.172499656677246,13.649499893188477,13.156000137329102,13.515250205993652,13.473369598388672,413776000,0.0,0.0
NVDA,2020-11-17,13.552499771118164,13.5962495803833,13.303750038146973,13.422249794006348,13.380659103393555,312028000,0.0,0.0
NVDA,2020-11-18,13.465250015258789,13.60575008392334,13.1850004196167,13.428750038146973,13.387136459350586,510924000,0.0,0.0
NVDA,2020-11-19,13.212750434875488,13.487500190734863,13.100000381469727,13.440250396728516,13.398601531982422,565936000,0.0,0.0
NVDA,2020-11-20,13.454000473022461,13.494500160217285,13.0649995803833,13.087750434875488,13.04719352722168,341088000,0.0,0.0
NVDA,2020-11-23,13.171250343322754,13.382499694824219,13.01550006866455,13.140000343322754,13.099281311035156,361356000,0.0,0.0
NVDA,2020-11-24,13.142499923706055,13.161999702453613,12.885000228881836,12.95775032043457,12.917596817016602,346500000,0.0,0.0
NVDA,2020-11-25,13.032500267028809,13.269499778747559,13.020000457763672,13.234749794006348,13.193737983703613,259916000,0.0,0.0
NVDA,2020-11-27,13.375,13.407500267028809,13.170499801635742,13.261249542236328,13.220154762268066,167276000,0.0,0.0
NVDA,2020-11-30,13.265000343322754,13.412500381469727,12.972249984741211,13.40149974822998,13.359971046447754,286952000,0.0,0.0
NVDA,2020-12-01,13.492250442504883,13.5287504196167,13.228249549865723,13.390000343322754,13.34850788116455,296948000,0.0,0.0
NVDA,2020-12-02,13.350500106811523,13.673500061035156,13.23425006866455,13.544500350952148,13.50252914428711,283360000,0.0,0.0
NVDA,2020-12-03,13.587499618530273,13.65999984741211,13.329000473022461,13.395999908447266,13.358434677124023,199520000,0.004,0.0
NVDA,2020-12-04,13.44849967956543,13.5600004196167,13.388750076293945,13.558250427246094,13.520227432250977,202244000,0.0,0.0
NVDA,2020-12-07,13.601249694824219,13.731249809265137,13.5,13.606749534606934,13.56859302520752,223244000,0.0,0.0
NVDA,2020-12-08,13.585000038146973,13.598750114440918,13.281499862670898,13.350000381469727,13.312562942504883,271920000,0.0,0.0
NVDA,2020-12-09,13.30049991607666,13.413999557495117,12.868249893188477,12.930749893188477,12.894486427307129,401300000,0.0,0.0
NVDA,2020-12-10,12.869000434875488,13.068750381469727,12.849499702453613,12.972249984741211,12.935871124267578,207764000,0.0,0.0
NVDA,2020-12-11,12.967249870300293,13.020000457763672,12.822999954223633,13.013250350952148,12.976758003234863,209264000,0.0,0.0
NVDA,2020-12-14,13.088000297546387,13.388750076293945,13.077500343322754,13.30875015258789,13.271428108215332,270156000,0.0,0.0
NVDA,2020-12-15,13.439749717712402,13.46399974822998,13.186750411987305,13.36050033569336,13.323033332824707,193016000,0.0,0.0
NVDA,2020-12-16,13.422499656677246,13.437250137329102,13.212499618530273,13.242500305175781,13.205365180969238,223116000,0.0,0.0
NVDA,2020-12-17,13.36674976348877,13.379500389099121,13.178500175476074,13.3412504196167,13.303836822509766,231384000,0.0,0.0
NVDA,2020-12-18,13.378999710083008,13.404999732971191,13.070500373840332,13.272000312805176,13.234783172607422,342064000,0.0,0.0
NVDA,2020-12-21,13.074749946594238,13.369999885559082,12.967499732971191,13.332249641418457,13.2948637008667,302332000,0.0,0.0
NVDA,2020-12-22,13.319250106811523,13.337249755859375,13.053999900817871,13.278249740600586,13.241010665893555,185580000,0.0,0.0
NVDA,2020-12-23,13.255999565124512,13.274999618530273,13.005000114440918,13.009249687194824,12.972768783569336,179144000,0.0,0.0
NVDA,2020-12-24,13.037249565124512,13.132499694824219,12.938750267028809,12.993749618530273,12.957311630249023,97884000,0.0,0.0
NVDA,2020-12-28,13.0625,13.0625,12.763250350952148,12.899999618530273,12.863826751708984,212564000,0.0,0.0
NVDA,2020-12-29,12.925000190734863,13.072500228881836,12.842249870300293,12.943249702453613,12.906953811645508,170372000,0.0,0.0
NVDA,2020-12-30,12.990249633789062,13.213749885559082,12.896750450134277,13.145750045776367,13.108885765075684,225396000,0.0,0.0
NVDA,2020-12-31,13.136500358581543,13.151000022888184,12.914999961853027,13.055000305175781,13.018391609191895,192424000,0.0,0.0
NVDA,2021-01-04,13.104249954223633,13.65250015258789,12.962499618530273,13.113499641418457,13.076725006103516,560640000,0.0,0.0
NVDA,2021-01-05,13.099749565124512,13.443499565124512,13.086999893188477,13.404749870300293,13.367158889770508,322760000,0.0,0.0
NVDA,2021-01-06,13.22249984741211,13.244999885559082,12.586000442504883,12.614500045776367,12.57912540435791,580424000,0.0,0.0
NVDA,2021-01-07,12.967499732971191,13.377750396728516,12.886500358581543,13.343999862670898,13.30657958984375,461480000,0.0,0.0
NVDA,2021-01-08,13.362500190734863,13.420999526977539,13.041999816894531,13.276749610900879,13.239518165588379,292528000,0.0,0.0
NVDA,2021-01-11,13.418749809265137,13.961000442504883,13.362500190734863,13.621500015258789,13.58329963684082,518344000,0.0,0.0
NVDA,2021-01-12,13.7524995803833,13.754500389099121,13.345000267028809,13.484749794006348,13.446938514709473,291476000,0.0,0.0
NVDA,2021-01-13,13.489999771118164,13.625,13.385000228881836,13.531749725341797,13.493803024291992,210028000,0.0,0.0
NVDA,2021-01-14,13.574999809265137,13.599749565124512,13.180500030517578,13.200249671936035,13.16323184967041,283120000,0.0,0.0
NVDA,2021-01-15,13.227999687194824,13.325249671936035,12.84850025177002,12.85949993133545,12.82343864440918,277780000,0.0,0.0
NVDA,2021-01-19,13.016249656677246,13.093999862670898,12.843999862670898,13.025250434875488,12.988724708557129,226188000,0.0,0.0
NVDA,2021-01-20,13.111749649047852,13.430500030517578,13.056750297546387,13.365750312805176,13.328269004821777,258572000,0.0,0.0
NVDA,2021-01-21,13.418499946594238,13.999250411987305,13.253000259399414,13.867500305175781,13.828609466552734,337780000,0.0,0.0
NVDA,2021-01-22,13.739999771118164,13.841750144958496,13.627249717712402,13.712499618530273,13.674044609069824,246820000,0.0,0.0
NVDA,2021-01-25,13.781749725341797,13.828499794006348,13.236499786376953,13.653249740600586,13.614962577819824,251112000,0.0,0.0
NVDA,2021-01-26,13.580499649047852,13.644749641418457,13.387499809265137,13.435250282287598,13.39757251739502,163980000,0.0,0.0
NVDA,2021-01-27,13.229999542236328,13.232749938964844,12.793749809265137,12.917750358581543,12.881525039672852,371272000,0.0,0.0
NVDA,2021-01-28,12.99625015258789,13.339750289916992,12.96049976348877,13.050999641418457,13.01440143585205,228316000,0.0,0.0
NVDA,2021-01-29,13.074999809265137,13.334750175476074,12.911499977111816,12.989749908447266,12.95332145690918,271552000,0.0,0.0
NVDA,2021-02-01,13.053250312805176,13.270750045776367,12.902750015258789,13.237000465393066,13.199878692626953,217204000,0.0,0.0
NVDA,2021-02-02,13.398750305175781,13.571999549865723,13.285499572753906,13.556750297546387,13.518732070922852,220440000,0.0,0.0
NVDA,2021-02-03,13.63599967956543,13.931750297546387,13.516500473022461,13.530500411987305,13.492559432983398,245408000,0.0,0.0
NVDA,2021-02-04,13.531000137329102,13.673500061035156,13.337750434875488,13.664250373840332,13.625932693481445,201340000,0.0,0.0
NVDA,2021-02-05,13.725000381469727,13.737250328063965,13.54574966430664,13.590999603271484,13.552885055541992,169152000,0.0,0.0
NVDA,2021-02-08,13.727250099182129,14.473750114440918,13.727250099182129,14.438750267028809,14.398261070251465,434624000,0.0,0.0
NVDA,2021-02-09,14.340749740600586,14.583250045776367,14.22249984741211,14.263250350952148,14.223251342773438,287560000,0.0,0.0
NVDA,2021-02-10,14.463250160217285,14.904999732971191,14.341500282287598,14.764249801635742,14.722845077514648,485352000,0.0,0.0
NVDA,2021-02-11,14.980250358581543,15.272250175476074,14.925000190734863,15.250749588012695,15.207982063293457,450828000,0.0,0.0
NVDA,2021-02-12,15.050000190734863,15.291250228881836,14.774999618530273,14.961250305175781,14.919297218322754,374756000,0.0,0.0
NVDA,2021-02-16,15.064249992370605,15.3725004196167,14.949999809265137,15.330249786376953,15.28725814819336,321960000,0.0,0.0
NVDA,2021-02-17,15.170999526977539,15.22350025177002,14.779999732971191,14.906000137329102,14.8641996383667,274756000,0.0,0.0
NVDA,2021-02-18,14.729000091552734,14.873250007629395,14.574999809265137,14.829000473022461,14.787413597106934,233868000,0.0,0.0
NVDA,2021-02-19,15.024499893188477,15.177000045776367,14.846750259399414,14.92650032043457,14.8846435546875,271724000,0.0,0.0
NVDA,2021-02-22,14.774749755859375,15.13325023651123,14.324999809265137,14.35575008392334,14.3154935836792,325884000,0.0,0.0
NVDA,2021-02-23,14.075249671936035,14.238750457763672,13.38949966430664,14.142000198364258,14.102340698242188,391780000,0.0,0.0
NVDA,2021-02-24,14.122750282287598,14.506750106811523,13.755999565124512,14.49899959564209,14.458337783813477,448320000,0.0,0.0
NVDA,2021-02-25,14.045499801635742,14.374750137329102,13.2162504196167,13.307499885559082,13.270179748535156,824436000,0.0,0.0
NVDA,2021-02-26,13.7524995803833,13.854499816894531,13.361000061035156,13.714500427246094,13.676040649414062,500932000,0.0,0.0
NVDA,2021-03-01,13.875,13.925000190734863,13.553250312805176,13.841750144958496,13.802933692932129,353184000,0.0,0.0
NVDA,2021-03-02,13.899999618530273,13.920499801635742,13.395999908447266,13.40625,13.368654251098633,264116000,0.0,0.0
NVDA,2021-03-03,13.426250457763672,13.451499938964844,12.798749923706055,12.804750442504883,12.768843650817871,377592000,0.0,0.0
NVDA,2021-03-04,12.800749778747559,12.975000381469727,12.083749771118164,12.37024974822998,12.335561752319336,573344000,0.0,0.0
NVDA,2021-03-05,12.550000190734863,12.550000190734863,11.67924976348877,12.46150016784668,12.426555633544922,542840000,0.0,0.0
NVDA,2021-03-08,12.449999809265137,12.4712495803833,11.566499710083008,11.593250274658203,11.560738563537598,543112000,0.0,0.0
